product_id,name,description,dept_id,category,brand,price,cost,stock,reorder_level,supplier_id,weight_kg,dimensions,is_active,date_added,warehouse_id
TOYS-001926,Playmobil Question Educational Toy,Factor sense play rule strategy send game. Church floor second policy about decide. Language vote southern medical. Minute state apply often that professor.,1007,Educational Toys,Playmobil,94.56,63.91,275,63,SUP117,27.13,121x85x76cm,True,2022-07-18,WH05
TOYS-001927,Growth Building Set,Edge soldier one. Though wonder decade.,1007,Building Sets,Nintendo,258.12,174.97,79,19,SUP149,49.19,1x177x85cm,True,2022-07-03,WH07
TOYS-001928,Nerf Inside Educational Toy,Edge yet couple cold chance pick effort. Actually local player off ball.,1007,Educational Toys,Nerf,99.15,56.95,138,24,SUP064,1.46,,True,2024-01-25,WH05
TOYS-001929,Nerf Probably Outdoor Play,Attack around cultural huge.,1007,Outdoor Play,Nerf,45.08,22.76,70,19,SUP018,20.54,35x181x34cm,True,2025-03-04,WH04
TOYS-001930,Nerf Popular Action Figure,Peace picture until throw bar police. Indeed inside low yard major of.,1007,Action Figures,Nerf,44.79,24.88,453,73,SUP060,,,True,2023-06-25,WH08
TOYS-001931,Fisher-Price Level Outdoor Play,Happen write religious myself blood range. Activity accept say bag tend. Condition form writer various arrive.,1007,Outdoor Play,Fisher-Price,25.25,15.21,423,117,SUP167,45.43,,True,2025-04-22,WH03
TOYS-001932,Nintendo Find Outdoor Play,Then represent environmental we near agency. Chance tax dog huge cell.,1007,Outdoor Play,Nintendo,88.06,57.99,419,109,SUP034,10.56,126x140x48cm,True,2022-11-01,WH08
TOYS-001933,Playmobil First Action Figure,World listen although answer hour. Lawyer popular man laugh mother peace. Eight myself always learn.,1007,Action Figures,Playmobil,35.3,17.79,451,91,SUP132,11.66,182x76x21cm,True,2024-11-10,WH01
TOYS-001934,Hasbro Agree Educational Toy,Likely special story result risk. Lay same should even. Science much have series last again.,1007,Educational Toys,Hasbro,12.22,7.32,370,76,SUP111,45.58,158x70x100cm,True,2023-02-12,WH05
TOYS-001935,Sign Educational Toy,Pick that floor open road evidence. Use with street again on peace peace.,1007,Educational Toys,Hasbro,84.87,45.38,28,4,SUP012,,173x43x158cm,True,2024-12-15,WH08
TOYS-001936,Hasbro Director Board Game,Executive respond I class side Mrs eye. Cover theory agent partner name. Skin support able.,1007,Board Games,Hasbro,182.69,124.85,277,51,SUP076,,192x124x140cm,True,2022-11-26,WH07
TOYS-001937,Hasbro Specific Puzzle,Front land dark remember pattern source. Way decision cause ball. Take cell worry dark court speak medical.,1007,Puzzles,Hasbro,55.27,38.38,379,56,SUP002,45.65,58x69x113cm,True,2022-09-17,WH01
TOYS-001938,Hasbro Suddenly Video Game,What rate tend name trade situation. Network wind sport writer actually.,1007,Video Games,Hasbro,26.62,15.74,187,49,SUP194,47.8,123x63x88cm,True,2025-02-09,WH03
TOYS-001939,Myself Doll,Blue sign maybe few. Art word race single two. Behavior card blood identify.,1007,Dolls,Hasbro,85.88,50.95,402,43,SUP066,17.05,150x121x56cm,True,2022-10-04,WH03
TOYS-001940,Other Building Set,Who surface the yourself. Wind tree campaign free usually low. Boy actually share very move moment item.,1007,Building Sets,Fisher-Price,68.57,38.76,427,121,SUP115,1.23,66x11x196cm,True,2023-09-13,WH03
TOYS-001941,Melissa & Doug Sing Puzzle,Fact though glass parent. Into notice course level with.,1007,Puzzles,Melissa & Doug,91.28,56.4,368,87,SUP149,44.63,167x10x76cm,True,2023-06-21,WH07
TOYS-001942,Mattel Friend Building Set,Understand Mrs strong policy man lot. Quite occur because phone history. Rise wind practice prevent science.,1007,Building Sets,Mattel,60.46,39.86,214,58,SUP118,,88x98x156cm,False,2022-07-14,WH05
TOYS-001943,Playmobil Evidence Outdoor Play,Good position article key position baby popular should.,1007,Outdoor Play,Playmobil,26.69,12.1,444,50,SUP177,,85x91x137cm,True,2024-04-21,WH08
TOYS-001944,Lego Young Action Figure,Scene cell around film treat character response industry. Guess who part relate. Teach discover sing similar before call series raise.,1007,Action Figures,Lego,45.21,27.27,144,41,SUP150,33.91,,True,2024-03-07,WH05
TOYS-001945,Nerf When Action Figure,Continue same meeting fly receive impact.,1007,Action Figures,Nerf,65.44,30.23,53,6,SUP184,,63x148x131cm,False,2022-08-08,WH02
TOYS-001946,Nerf Them Doll,Wife offer around. Police democratic use ever.,1007,Dolls,Nerf,77.12,36.03,192,35,SUP160,,141x199x20cm,False,2024-02-22,WH01
TOYS-001947,Involve Board Game,Itself article you mission kitchen pick. Expect certain top end region.,1007,Board Games,Melissa & Doug,24.64,15.83,176,31,SUP006,,126x43x131cm,True,2023-11-01,WH02
TOYS-001948,Playmobil Charge Puzzle,Make face after imagine matter candidate policy. Hospital door few low.,1007,Puzzles,Playmobil,45.99,24.78,479,103,SUP076,24.78,157x146x95cm,True,2024-04-03,WH01
TOYS-001949,Pull Puzzle,Summer bit public nice operation news give moment. Help just town development.,1007,Puzzles,Melissa & Doug,27.8,12.24,373,84,SUP114,,74x20x144cm,True,2025-01-10,WH06
TOYS-001950,Melissa & Doug Culture Educational Toy,Benefit prove week night let work development. Eight bit kind. End would interesting resource sure.,1007,Educational Toys,Melissa & Doug,86.06,38.13,487,54,SUP117,38.7,129x42x199cm,True,2022-10-30,WH07
TOYS-001951,Institution Puzzle,Might former several include concern live. Leave easy reach century. Father employee lawyer Republican street according age. Employee forward money analysis indeed fine.,1007,Puzzles,Mattel,62.97,26.94,436,122,SUP126,,,True,2023-10-27,WH04
TOYS-001952,Hasbro Fire Action Figure,Nation economic condition job many. Cultural parent music PM them.,1007,Action Figures,Hasbro,41.64,19.93,113,11,SUP188,7.16,49x187x93cm,True,2022-10-28,WH04
TOYS-001953,Establish Educational Toy,Expert well serious Mr. Their professional they southern finally maintain. Find blood energy billion she pretty.,1007,Educational Toys,Mattel,75.09,52.37,14,3,SUP045,49.93,75x165x6cm,True,2022-07-16,WH02
TOYS-001954,Black Educational Toy,Ten nothing produce thought picture stock media. Wait finish economy nice time.,1007,Educational Toys,Mattel,90.61,58.82,94,16,SUP147,28.45,73x123x156cm,True,2022-06-19,WH02
TOYS-001955,Bit Educational Toy,Little career kind majority black focus positive. Create street above opportunity race example.,1007,Educational Toys,Fisher-Price,35.87,15.28,470,102,SUP030,,187x60x68cm,True,2023-11-27,WH06
TOYS-001956,Mattel Where Building Set,Treatment ability court. Organization civil not and I stock painting.,1007,Building Sets,Mattel,62.08,32.89,100,27,SUP110,4.45,75x33x30cm,True,2024-09-25,WH03
TOYS-001957,Hasbro Gas Action Figure,Allow reason each inside focus. Policy never whom modern up draw. Floor condition increase would never half.,1007,Action Figures,Hasbro,88.87,48.95,124,13,SUP075,15.34,,True,2024-01-27,WH01
TOYS-001958,Playmobil Relationship Board Game,Shoulder memory according easy a until lay. National however model look.,1007,Board Games,Playmobil,33.69,15.38,432,92,SUP174,29.55,18x172x56cm,True,2022-12-03,WH07
TOYS-001959,Mattel Shake Doll,Anything sense course lawyer. World my tonight interest. Vote day remain level. Cold hand attorney surface recent wish.,1007,Dolls,Mattel,19.4,12.89,330,59,SUP014,48.69,179x18x124cm,True,2025-06-02,WH04
TOYS-001960,Artist Board Game,Stuff quickly camera. People coach start organization. Production important forward shoulder.,1007,Board Games,Mattel,80.35,33.0,426,116,SUP029,,,True,2023-02-26,WH04
TOYS-001961,Nintendo Past Outdoor Play,Customer old time star maintain pretty. Food participant apply cell similar discover dream guy.,1007,Outdoor Play,Nintendo,45.84,19.39,467,95,SUP198,3.0,117x89x193cm,True,2024-01-06,WH06
TOYS-001962,Hasbro Happen Building Set,Throughout power energy pressure. Staff best itself production ago fly travel. Hand affect player only beat rest own.,1007,Building Sets,Hasbro,83.42,38.6,211,22,SUP051,47.99,20x24x167cm,True,2024-09-18,WH01
TOYS-001963,Strategy Puzzle,Ask life foreign probably present. Less sit meet radio. Ever surface two ball. None pattern building phone.,1007,Puzzles,Nerf,97.25,61.06,303,67,SUP198,,119x6x4cm,True,2023-12-25,WH05
TOYS-001964,Playmobil Green Video Game,Movie low only amount analysis. Inside need sister wife. Same style woman manage control again.,1007,Video Games,Playmobil,62.44,27.54,402,60,SUP177,1.56,,True,2022-08-11,WH01
TOYS-001965,Pull Action Figure,Lead again now marriage ten who.,1007,Action Figures,Nerf,11.24,6.38,111,16,SUP056,,193x104x87cm,True,2024-05-31,WH08
TOYS-001966,Fund Outdoor Play,Rate price pay form yes toward. Their instead agency reach environmental stand. Ability fund president.,1007,Outdoor Play,Nintendo,56.46,25.85,458,105,SUP063,30.03,,True,2022-10-10,WH03
TOYS-001967,Statement Educational Toy,Tax event cost per wonder experience. Question above win general occur always to.,1007,Educational Toys,Melissa & Doug,84.65,43.35,494,82,SUP071,49.95,,True,2023-10-15,WH02
TOYS-001968,Chair Video Game,Sit anything voice speak list. Today study mouth machine leader drug today.,1007,Video Games,Lego,92.34,41.51,394,57,SUP127,45.45,126x51x102cm,True,2022-08-09,WH04
TOYS-001969,Fisher-Price Rich Educational Toy,Four car Mr ahead peace. Already real individual environment. Film show ball add enough simple animal.,1007,Educational Toys,Fisher-Price,8.09,4.23,234,40,SUP080,44.94,,True,2022-11-26,WH08
TOYS-001970,Mattel Day Outdoor Play,Sit nor then lead Democrat since.,1007,Outdoor Play,Mattel,51.65,21.26,126,15,SUP086,8.52,103x10x32cm,True,2023-09-28,WH05
TOYS-001971,Mattel One Action Figure,Support her whatever growth ground catch meeting. Food his music agency what several environment.,1007,Action Figures,Mattel,78.74,33.37,234,31,SUP029,35.6,18x19x107cm,True,2025-05-06,WH02
TOYS-001972,Nintendo Me Board Game,Price finally win list. And approach gas end political. Summer draw know meeting carry enter.,1007,Board Games,Nintendo,7.95,4.07,55,11,SUP043,37.44,88x87x182cm,True,2024-04-27,WH07
TOYS-001973,Nintendo Movie Puzzle,Lawyer expert brother recognize head. Project history share lot into travel.,1007,Puzzles,Nintendo,42.83,22.01,395,59,SUP200,49.58,23x69x7cm,True,2024-05-22,WH05
TOYS-001974,Tonight Puzzle,Bit hour building movement kid themselves pressure. For evidence concern modern billion course.,1007,Puzzles,Nintendo,85.52,44.73,227,24,SUP060,42.58,,True,2025-02-04,WH03
TOYS-001975,Raise Educational Toy,Baby property least which left. Ball accept blue really.,1007,Educational Toys,Nerf,95.86,49.17,310,60,SUP069,34.55,187x197x114cm,True,2023-10-07,WH04
TOYS-001976,Fisher-Price Step Video Game,Wait create appear enough perhaps. Tend mind page. Between election range of even education.,1007,Video Games,Fisher-Price,67.52,46.1,176,47,SUP162,48.99,67x8x200cm,True,2024-04-03,WH02
TOYS-001977,Melissa & Doug Provide Video Game,Hospital way mouth defense measure bank place. Red money lose least.,1007,Video Games,Melissa & Doug,15.78,10.12,414,62,SUP193,1.06,,True,2023-05-13,WH05
TOYS-001978,Short Outdoor Play,Purpose music country smile increase fish rise. Student save policy agree fly professional care. After five suffer federal cause physical.,1007,Outdoor Play,Fisher-Price,96.31,39.5,363,66,SUP125,16.6,86x182x32cm,True,2024-11-03,WH03
TOYS-001979,Nintendo Soldier Puzzle,Perform Mrs why kind of hear. Policy indeed bed alone.,1007,Puzzles,Nintendo,76.14,37.98,80,21,SUP190,23.85,91x112x34cm,True,2023-12-31,WH03
TOYS-001980,Lego Little Action Figure,Sit reason drop ok. Board say share writer foreign.,1007,Action Figures,Lego,96.85,67.68,486,118,SUP018,22.4,,True,2024-08-04,WH05
TOYS-001981,Hasbro Defense Puzzle,Realize argue see eye five matter. She year specific let.,1007,Puzzles,Hasbro,69.05,42.36,292,42,SUP042,45.48,125x184x24cm,True,2024-10-03,WH01
TOYS-001982,Mattel Go Action Figure,Others method in card red. Day let plant whatever.,1007,Action Figures,Mattel,49.19,21.2,359,87,SUP073,16.96,20x189x190cm,True,2022-10-31,WH05
TOYS-001983,Nintendo Six Outdoor Play,While able place. Hold store event debate quite able power.,1007,Outdoor Play,Nintendo,92.5,54.36,466,105,SUP063,17.6,,True,2025-05-05,WH04
TOYS-001984,Nerf Small Doll,Early happen everyone report point. Source professional manager specific former behind return then. Question what direction go their.,1007,Dolls,Nerf,55.81,28.34,217,50,SUP147,6.32,,True,2023-11-13,WH07
TOYS-001985,Playmobil Rate Puzzle,Type hand enjoy season probably movie. Home plant seem state.,1007,Puzzles,Playmobil,48.35,20.73,52,8,SUP144,,17x135x120cm,True,2025-06-01,WH05
TOYS-001986,Lego Goal Board Game,Child collection along floor right growth spend. Animal if baby break difficult.,1007,Board Games,Lego,59.8,31.39,48,7,SUP103,,167x21x27cm,True,2022-06-29,WH04
TOYS-001987,Nerf Exactly Action Figure,Tree career hair play cultural appear man. Industry some woman professor despite hand. I meeting operation as show news.,1007,Action Figures,Nerf,33.83,16.6,480,94,SUP188,33.56,167x196x87cm,True,2025-02-02,WH03
TOYS-001988,Position Doll,Father so oil amount them respond. Represent decade tell dark modern leave wind. Image home official eye.,1007,Dolls,Nerf,68.57,38.94,439,129,SUP127,2.92,31x162x38cm,True,2023-05-10,WH03
TOYS-001989,Mattel Lose Puzzle,Bill southern administration. Quickly hot site middle she plant. Population follow value.,1007,Puzzles,Mattel,76.34,43.24,25,5,SUP042,20.37,150x16x158cm,True,2025-01-16,WH07
TOYS-001990,Lego Model Video Game,Dark face among drive. Human real off test.,1007,Video Games,Lego,45.89,29.97,291,86,SUP147,18.11,,True,2024-12-02,WH03
TOYS-001991,Tonight Board Game,Study beyond summer high drug option seven. Suddenly word chair any. Natural board staff describe.,1007,Board Games,Lego,22.95,12.43,435,109,SUP152,1.16,,True,2024-02-07,WH01
TOYS-001992,Respond Video Game,Ability sign player upon fear. End organization color dream.,1007,Video Games,Playmobil,94.23,38.73,419,112,SUP193,28.57,132x61x70cm,True,2022-11-20,WH03
TOYS-001993,Rock Video Game,Address benefit can money. Commercial process claim production four political structure note.,1007,Video Games,Nerf,56.38,38.35,100,22,SUP089,,74x173x69cm,True,2024-08-01,WH07
TOYS-001994,Nerf Early Puzzle,Serve page win bring wait. Contain exactly say mind impact major. Experience tonight Mr whom team than.,1007,Puzzles,Nerf,49.73,24.01,405,88,SUP042,22.39,128x123x148cm,True,2023-10-26,WH01
TOYS-001995,Nintendo World Doll,Heavy toward about country politics. Our hot to. Heavy can way travel return.,1007,Dolls,Nintendo,17.58,8.01,101,18,SUP058,,,True,2023-06-12,WH05
TOYS-001996,Many Puzzle,Attention second trial cup cost certainly. Speech protect occur remain ten crime.,1007,Puzzles,Hasbro,40.27,19.03,323,91,SUP195,,193x199x67cm,True,2024-08-15,WH01
TOYS-001997,Fisher-Price Court Video Game,Watch choose evidence coach civil. Yard watch take culture.,1007,Video Games,Fisher-Price,46.1,27.39,149,28,SUP191,6.2,143x52x124cm,True,2024-08-08,WH01
TOYS-001998,Beautiful Action Figure,Voice foot return design over agreement certain. Sign technology fact.,1007,Action Figures,Melissa & Doug,88.58,59.99,218,47,SUP054,,60x56x67cm,True,2025-05-27,WH06
TOYS-001999,Today Video Game,Your federal commercial full.,1007,Video Games,Hasbro,78.22,34.57,412,109,SUP057,8.92,149x54x27cm,False,2022-12-03,WH04
TOYS-002000,Lego Performance Building Set,Specific hold push mission station. Determine relationship toward recently give evidence training.,1007,Building Sets,Lego,70.83,42.25,138,39,SUP009,,69x51x49cm,True,2024-07-10,WH04
TOYS-002001,Fisher-Price Positive Board Game,Poor learn both type teacher. Standard road upon doctor resource land popular.,1007,Board Games,Fisher-Price,39.88,27.54,75,12,SUP125,31.33,,True,2024-03-10,WH08
TOYS-002002,Store Board Game,Rule southern participant future. Often season future. Guess generation meeting yard generation training can. Scientist race add lot.,1007,Board Games,Melissa & Doug,70.27,48.12,302,69,SUP139,,161x99x76cm,True,2024-02-14,WH06
TOYS-002003,Tv Outdoor Play,Job spend me fear race expect rest. Collection people especially economic happen position.,1007,Outdoor Play,Nintendo,70.66,38.64,366,76,SUP057,33.47,8x83x53cm,True,2025-01-18,WH08
